Unnamed: 0,ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Feature_Category,Year,Month,Day,Hour,Minute,Second,Hour_Category
6263892,A-6310045,Source1,2,2021-09-27 08:51:00,2021-09-27 10:11:14,42.161529,-88.13069,42.161529,-88.130946,0.013,Incident on US-14 near IL-59 Expect delays.,E Northwest Hwy,Barrington,Lake,IL,60010,US,US/Central,KPWK,2021-09-27 08:52:00,71.0,71.0,63.0,29.09,10.0,SW,7.0,0.0,Fair,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day,Crossing,2021.0,9.0,27.0,8.0,51.0,0.0,Morning
4105919,A-4136811,Source1,2,2022-09-16 10:56:00,2022-09-16 11:45:30,40.718569,-111.8895,40.717822,-111.904313,0.777,Slow traffic from exit [124] to exit [123B] due to accident.,123B-A,Salt Lake City,Salt Lake,UT,84115,US,US/Mountain,KSLC,2022-09-16 10:54:00,68.0,68.0,55.0,25.76,10.0,VAR,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Crossing,2022.0,9.0,16.0,10.0,56.0,0.0,Morning
4426450,A-4459983,Source1,2,2022-10-06 16:51:27,2022-10-06 17:20:48,25.704133,-80.292346,25.704211,-80.289861,0.155,Slow traffic on FL-986 from SW 62nd Ave/Paul Tevis Rd (SW 72nd St/FL-986) to US-1/FL-5/S Dixie Hwy (Sunset Dr/SW 72nd St/FL-986) due to accident., SW 61st Ct,Miami,Miami-Dade,FL,33143,US,US/Eastern,KMIA,2022-10-06 16:53:00,83.0,83.0,60.0,30.0,10.0,ENE,9.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,True,True,False,False,False,Day,Day,Day,Day,Crossing,2022.0,10.0,6.0,16.0,51.0,27.0,Afternoon
6089367,A-6134555,Source1,2,2021-11-29 18:42:00,2021-11-29 20:48:14,35.893867,-78.56135,35.892666,-78.559925,0.115,Slow traffic on US-1 S from Capital Hills Dr to Capital Connection Dr due to accident., Durant Rd,Raleigh,Wake,NC,27616-3102,US,US/Eastern,KRDU,2021-11-29 18:51:00,37.0,37.0,52.0,29.67,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night,Station,2021.0,11.0,29.0,18.0,42.0,0.0,Evening
6904526,A-6953796,Source1,2,2020-12-06 15:42:22,2020-12-06 20:21:22,29.705605,-95.486739,29.70560200000001,-95.48727,0.032,Incident on BELLAIRE BLVD near MULLINS DR Drive with caution., Mullins Dr,Houston,Harris,TX,77081-5004,US,US/Central,KMCJ,2020-12-06 15:53:00,65.0,65.0,37.0,29.97,10.0,NW,13.0,0.0,Fair,True,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,Amenity,2020.0,12.0,6.0,15.0,42.0,22.0,Afternoon
5316990,A-5357369,Source1,2,2022-06-14 15:19:00,2022-06-14 16:06:40,30.474788,-87.221705,30.47347,-87.22532,0.234,Stationary traffic on County Hwy-296 - FL-296 from FL-289/N 9th Ave (FL-296) to FL-291/Davis Hwy (FL-296) due to accident., Lynell St,Pensacola,Escambia,FL,32503,US,US/Central,KPNS,2022-06-14 14:53:00,92.0,92.0,59.0,29.88,10.0,SW,13.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Crossing,2022.0,6.0,14.0,15.0,19.0,0.0,Afternoon
5477880,A-5519435,Source1,2,2021-03-24 05:36:00,2021-03-24 17:13:35,30.459132,-84.22788100000002,30.459748,-84.229147,0.087,Stationary traffic on FL-261 - US-319 N - US-90 W - FL-10 from Mini Maxi Blvd to Jaydell Cir due to accident., Capital Cir NE,Tallahassee,Leon,FL,32308-6205,US,US/Eastern,KTLH,2021-03-24 05:53:00,58.0,58.0,97.0,29.88,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Crossing,2021.0,3.0,24.0,5.0,36.0,0.0,Night
6306400,A-6352823,Source1,2,2021-01-17 11:18:24,2021-01-17 12:41:17,38.774174,-77.181326,38.783314,-77.178606,0.648,Incident on I-395 NB near I-395 Drive with caution.,I-95,Springfield,Fairfax,VA,22150,US,US/Eastern,KDAA,2021-01-17 10:56:00,44.0,41.0,51.0,29.73,10.0,WSW,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2021.0,1.0,17.0,11.0,18.0,24.0,Morning
6470683,A-6518463,Source1,2,2021-01-29 13:19:28,2021-01-29 15:37:29,32.774303,-96.68264,32.777006,-96.682645,0.187,Incident on S BUCKNER BLVD near HOYLE AVE Drive with caution., S Buckner Blvd,Dallas,Dallas,TX,75227-4315,US,US/Central,KHQZ,2021-01-29 12:50:00,55.0,55.0,51.0,29.75,10.0,S,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2021.0,1.0,29.0,13.0,19.0,28.0,Afternoon
6282213,A-6328466,Source1,2,2021-10-05 16:58:00,2021-10-05 19:00:05,25.901241,-80.18698499999998,25.899454,-80.186399,0.129,Slow traffic on FL-916 - FL-915 from NE 137th St to NE 7th Ave due to accident., NE 6th Ave,North Miami,Miami-Dade,FL,33161-3733,US,US/Eastern,KOPF,2021-10-05 16:53:00,88.0,88.0,53.0,29.94,10.0,ESE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,Station,2021.0,10.0,5.0,16.0,58.0,0.0,Afternoon
4328656,A-4361386,Source1,2,2022-10-31 19:25:17,2022-11-01 20:13:28,36.153701,-95.948992,36.153718,-95.947404,0.089,Construction on 5TH ST near HOUSE 2815 Expect delays., E 5th St,Tulsa,Tulsa,OK,74104-3103,US,US/Central,KTUL,2022-10-31 19:53:00,62.0,62.0,39.0,29.27,10.0,S,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Day,Crossing,2022.0,10.0,31.0,19.0,25.0,17.0,Evening
6852875,A-6902081,Source1,2,2020-12-10 03:20:36,2020-12-10 04:39:27,40.838338,-73.873196,40.835918,-73.87396600000002,0.172,Incident on BRONX RIVER PKWY SB near I-95 Expect long delays.,Bronx River Pkwy S,Bronx,Bronx,NY,10460,US,US/Eastern,KLGA,2020-12-10 02:51:00,41.0,34.0,65.0,29.86,10.0,WNW,12.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Junction,2020.0,12.0,10.0,3.0,20.0,36.0,Night
5944410,A-5988759,Source1,2,2021-09-30 09:57:00,2021-09-30 12:06:36,33.923711,-118.330194,33.923708000000005,-118.329826,0.021,Accident from I-105 (W 120th St) to Crenshaw Blvd (W 120th St)., W 120th St,Inglewood,Los Angeles,CA,90303-3015,US,US/Pacific,KHHR,2021-09-30 09:53:00,74.0,74.0,50.0,29.89,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2021.0,9.0,30.0,9.0,57.0,0.0,Morning
4376645,A-4409755,Source1,2,2022-09-06 15:28:00,2022-09-06 18:00:30,40.285288,-111.725327,40.341796,-111.755911,4.224,Slow traffic on I-15 N from UT-265/W University Pkwy/Exit 272 (I-15) to 500/Exit 276 (I-15) due to accident.,I-15 N,Orem,Utah,UT,84058,US,US/Mountain,KPVU,2022-09-06 15:56:00,96.0,96.0,19.0,25.58,10.0,VAR,6.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2022.0,9.0,6.0,15.0,28.0,0.0,Afternoon
6477348,A-6525181,Source1,2,2021-01-03 21:12:00,2021-01-03 23:22:08,30.319207,-81.558927,30.316467,-81.558887,0.189,Incident on FL-115 SB near ATLANTIC BLVD Drive with caution.,Southside Connector S,Jacksonville,Duval,FL,32211,US,US/Eastern,KCRG,2021-01-03 20:53:00,56.0,56.0,67.0,30.01,10.0,WNW,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Junction,2021.0,1.0,3.0,21.0,12.0,0.0,Evening
4712543,A-4748308,Source1,2,2023-01-17 14:45:00,2023-01-17 18:29:30,32.840887,-117.134849,32.851369,-117.071816,3.73,Stationary traffic on CA-52 E from Convoy St (CA-52) to Mast Blvd (CA-52) due to accident.,CA-52 E,San Diego,San Diego,CA,92111,US,US/Pacific,KMYF,2023-01-17 14:53:00,55.0,55.0,69.0,29.49,10.0,W,13.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2023.0,1.0,17.0,14.0,45.0,0.0,Afternoon
5419913,A-5461106,Source1,2,2022-08-24 06:39:00,2022-08-24 07:56:49,33.979704,-118.12861399999998,33.989215,-118.139004,0.887,Incident on I-5 NB near E SLAUSON AVE Drive with caution.,I-5 N,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2022-08-24 06:47:00,67.0,67.0,90.0,29.63,8.0,CALM,0.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Junction,2022.0,8.0,24.0,6.0,39.0,0.0,Morning
6657432,A-6706109,Source1,2,2020-12-08 00:15:00,2020-12-08 01:30:15,29.688992,-82.441913,29.688859000000004,-82.441911,0.009,Incident on NW 92ND CT near NW 39TH AVE Drive with caution., NW 39th Ave,Gainesville,Alachua,FL,32606-7331,US,US/Eastern,KGNV,2020-12-08 01:53:00,41.0,36.0,79.0,29.86,10.0,NW,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Crossing,2020.0,12.0,8.0,0.0,15.0,0.0,Night
5298804,A-5339023,Source1,2,2022-05-21 16:18:29,2022-05-21 17:46:53,40.831937,-73.873861,40.824197,-73.87276899999998,0.5379999999999999,Slow traffic on Bronx River Pkwy S from exit [3] to Bruckner Expwy exit [2E] due to accident.,Bronx River Pkwy S,Bronx,Bronx,NY,10472,US,US/Eastern,KLGA,2022-05-21 15:51:00,87.0,87.0,44.0,29.96,10.0,S,12.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2022.0,5.0,21.0,16.0,18.0,29.0,Afternoon
5955164,A-5999572,Source1,2,2021-10-09 22:40:30,2021-10-10 00:41:53,36.156542,-86.775863,36.158236,-86.77534,0.121,Slow traffic from 8th Ave S to Broadway / 4th Ave N due to accident.,5th Ave S,Nashville,Davidson,TN,37203,US,US/Central,KBNA,2021-10-09 22:53:00,70.0,70.0,76.0,29.33,10.0,S,5.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Crossing,2021.0,10.0,9.0,22.0,40.0,30.0,Evening
4711821,A-4747577,Source1,4,2022-04-18 18:31:30,2022-04-18 20:33:07,37.409679,-77.501333,37.409985,-77.502135,0.049,Closed road from Salem Church Rd (Kingsland Rd) to VA-10/Iron Bridge Rd (Kingsland Rd) due to accident., Kingsland Rd,Richmond,Chesterfield,VA,23237-36ND,US,US/Eastern,KFCI,2022-04-18 18:56:00,44.0,39.0,100.0,29.61,4.0,NNW,10.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,Stop,2022.0,4.0,18.0,18.0,31.0,30.0,Evening
5631895,A-5674357,Source1,2,2021-12-20 17:19:00,2021-12-20 18:22:30,37.392108,-121.99939,37.380498,-121.959034,2.356,Slow traffic on US-101 S - Bayshore Fwy S from Fair Oaks Ave (US-101) to Montague Expy/San Tomas Expy (US-101) due to accident.,Bayshore Fwy S,Sunnyvale,Santa Clara,CA,94085,US,US/Pacific,KNUQ,2021-12-20 17:15:00,52.0,52.0,71.0,30.04,10.0,NNE,3.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day,Junction,2021.0,12.0,20.0,17.0,19.0,0.0,Afternoon
7117154,A-7166499,Source1,2,2020-04-09 10:37:00,2020-04-09 11:07:00,32.90225,-96.81841,32.90225,-96.81841,0.0,At Forest Ln - Accident., Northaven Rd,Dallas,Dallas,TX,75229-4353,US,US/Central,KDAL,2020-04-09 10:53:00,75.0,75.0,48.0,29.39,10.0,E,10.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Crossing,2020.0,4.0,9.0,10.0,37.0,0.0,Morning
6947197,A-6996507,Source1,2,2020-06-02 17:03:41,2020-06-02 18:03:41,36.1473,-86.75787,36.14724,-86.7577,0.01,At Elm Hill Pike - Accident. Roadwork. Lane blocked., Fairfield Ave,Nashville,Davidson,TN,37210-2709,US,US/Central,KBNA,2020-06-02 16:53:00,90.0,90.0,40.0,29.41,10.0,SW,6.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day,Crossing,2020.0,6.0,2.0,17.0,3.0,41.0,Afternoon
4442551,A-4476202,Source1,2,2023-01-17 13:06:30,2023-01-17 13:29:00,40.868262,-73.132662,40.87066,-73.128168,0.287,Stationary traffic on NY-347 from NY-25/Jericho Tpke (NY-347) to Stony Brook Rd (NY-347) due to accident., Nesconset Hwy,Saint James,Suffolk,NY,11780,US,US/Eastern,KISP,2023-01-17 12:56:00,45.0,43.0,33.0,29.56,10.0,W,5.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Crossing,2023.0,1.0,17.0,13.0,6.0,30.0,Afternoon
3866424,A-3895436,Source1,2,2022-05-26 13:44:30,2022-05-26 18:10:19,34.031512,-118.21983600000002,33.94662,-118.100343,9.015,Stationary traffic on Santa Ana Fwy S - I-5 S from I-5/I-10 (South) (I-10/I-5) to I-605 (I-5) due to accident.,I-5 S,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,2022-05-26 13:47:00,70.0,70.0,61.0,29.74,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2022.0,5.0,26.0,13.0,44.0,30.0,Afternoon
3807946,A-3836476,Source1,2,2022-04-26 05:42:30,2022-04-26 07:59:00,40.751924,-73.742858,40.764144,-73.75838,1.172,Slow traffic from West Alley Rd (Cross Island Pkwy) to NY-25A/Northern Blvd/Exit 31 (Cross Island Pkwy) due to accident.,Cross Island Pkwy N,Little Neck,Queens,NY,11362,US,US/Eastern,KLGA,2022-04-26 05:51:00,52.0,52.0,74.0,30.11,10.0,E,5.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day,Junction,2022.0,4.0,26.0,5.0,42.0,30.0,Night
7271854,A-7321217,Source1,2,2019-12-19 11:09:00,2019-12-19 12:41:43,40.206075,-122.245605,40.206075,-122.245605,0.0,At Main St/Exit 651 - Accident.,I-5 S,Red Bluff,Tehama,CA,96080,US,US/Pacific,KRBL,2019-12-19 11:08:00,47.0,44.0,97.0,29.84,2.0,SW,6.0,0.0,Fog,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2019.0,12.0,19.0,11.0,9.0,0.0,Morning
4340279,A-4373101,Source1,2,2022-12-10 21:36:37,2022-12-10 22:54:37,38.907205,-77.00935799999998,38.907266,-77.00919300000002,0.01,Incident on NEW YORK AVE near NEW YORK AVE Drive with caution.,New York Ave NW,Washington,District of Columbia,DC,20001,US,US/Eastern,KDCA,2022-12-10 21:52:00,44.0,41.0,68.0,30.3,10.0,E,6.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Crossing,2022.0,12.0,10.0,21.0,36.0,37.0,Evening
5758109,A-5801330,Source1,2,2021-03-05 17:08:40,2021-03-05 19:29:56,27.828408000000003,-82.650524,27.828401,-82.64950999999998,0.062,Incident on 62ND AVE N near HOUSE 1100 Drive with caution., 62nd Ave N,Saint Petersburg,Pinellas,FL,33702-7422,US,US/Eastern,KSPG,2021-03-05 16:53:00,73.0,73.0,44.0,29.93,10.0,WNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,Station,2021.0,3.0,5.0,17.0,8.0,40.0,Afternoon
4436032,A-4469633,Source1,2,2022-09-15 10:53:00,2022-09-15 12:09:14,31.791313,-106.285274,31.7913,-106.28509,0.011,Incident on EDGEMERE BLVD EB near SAUL KLEINFELD DR Drive with caution.,Edgemere Blvd,El Paso,El Paso,TX,79936,US,US/Mountain,KELP,2022-09-15 10:51:00,80.0,80.0,48.0,26.04,10.0,SSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2022.0,9.0,15.0,10.0,53.0,0.0,Morning
4399296,A-4432590,Source1,2,2022-03-06 11:39:16,2022-03-06 12:58:30,25.816771,-80.248657,25.817015,-80.248667,0.017,Incident on NW 32ND AVE near NW 47TH ST Drive with caution., NW 32nd Ave,Miami,Miami-Dade,FL,33142-3363,US,US/Eastern,KMIA,2022-03-06 11:53:00,82.0,82.0,58.0,30.26,10.0,E,17.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,Station,2022.0,3.0,6.0,11.0,39.0,16.0,Morning
4301092,A-4333584,Source1,2,2022-11-12 22:41:38,2022-11-13 00:31:05,40.701616,-73.990665,40.6964,-73.98042199999998,0.6459999999999999,NYSDOT - Region 11: Crash on I-278 eastbound just past Exit 26 - Hamilton Avenue (New York) 1 Left lane of 3 lanes blocked,Brooklyn Queens Expy,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,2022-11-12 22:51:00,62.0,62.0,67.0,29.63,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Junction,2022.0,11.0,12.0,22.0,41.0,38.0,Evening
3803873,A-3832360,Source1,2,2022-02-15 19:13:42,2022-02-15 21:21:13,41.00263953189371,-73.6912786957088,41.01158953189371,-73.70113869570878,0.804,NYSTA - Statewide Ops.: crash on I-287 - Cross Westchester Expwy eastbound at After Exit 10 (I-287) - Westchester Ave (Rte 120 - Rte 120A) starting 7:13 PM 02/15/2022 [CARS CAD-220460394],Cross Westchester Expy,Rye,Westchester,NY,10580,US,US/Eastern,KHPN,2022-02-15 18:56:00,23.0,23.0,44.0,30.17,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Junction,2022.0,2.0,15.0,19.0,13.0,42.0,Evening
6810592,A-6859750,Source1,2,2020-12-02 00:01:38,2020-12-02 02:22:11,25.848986,-80.20620799999998,25.850829,-80.206274,0.127,Incident on NW 5TH CT near NW 81ST ST Drive with caution., NW 81st St,Miami,Miami-Dade,FL,33150-2857,US,US/Eastern,KOPF,2020-12-02 00:53:00,52.0,52.0,69.0,30.17,10.0,NNW,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Crossing,2020.0,12.0,2.0,0.0,1.0,38.0,Night
7118266,A-7167615,Source1,2,2020-04-09 15:25:00,2020-04-09 16:18:49,36.728525,-121.786747,36.728525,-121.786747,0.0,At Del Monte Blvd/Neponset Rd/Exit 412 - Accident.,CA-1 S,Salinas,Monterey,CA,93908,US,US/Pacific,KSNS,2020-04-09 15:53:00,61.0,61.0,64.0,29.91,10.0,SSE,10.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2020.0,4.0,9.0,15.0,25.0,0.0,Afternoon
4196174,A-4227818,Source1,2,2022-09-19 15:13:00,2022-09-19 16:28:31,28.927333,-82.008551,28.927179,-82.008543,0.011,Incident on SOUTHERN TRCE near CR-466 Drive with caution., Southern Trce,The Villages,Sumter,FL,32162-7622,US,US/Eastern,KVVG,2022-09-19 14:53:00,88.0,88.0,53.0,29.82,10.0,SSE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2022.0,9.0,19.0,15.0,13.0,0.0,Afternoon
5203866,A-5243346,Source1,2,2022-09-04 12:29:00,2022-09-04 12:50:30,38.6996305,-77.25666404,38.7086905,-77.26103404,0.669,Stationary traffic on VA-123 from Lorton Rd (Ox Rd/VA-123) to Furnace Rd (Ox Rd/VA-123) due to accident.,Ox Rd,Lorton,Fairfax,VA,22079,US,US/Eastern,KDAA,2022-09-04 12:55:00,88.0,88.0,49.0,30.03,10.0,S,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Crossing,2022.0,9.0,4.0,12.0,29.0,0.0,Afternoon
6930255,A-6979559,Source1,2,2020-05-25 17:42:27,2020-05-25 18:27:27,33.65153,-80.80289,33.65153,-80.80289,0.0,At US-601/Saint Matthews Rd - Accident., Chestnut St,Saint Matthews,Calhoun,SC,29135-8025,US,US/Eastern,KOGB,2020-05-25 17:53:00,80.0,80.0,67.0,29.85,10.0,E,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,Stop,2020.0,5.0,25.0,17.0,42.0,27.0,Afternoon
6661083,A-6709776,Source1,2,2020-12-21 21:05:33,2020-12-21 22:41:33,29.71076,-95.518024,29.710391,-95.518019,0.025,Incident on MARINETTE DR near HORNWOOD DR Drive with caution., Marinette Dr,Houston,Harris,TX,77036-4204,US,US/Central,KMCJ,2020-12-21 20:53:00,56.0,56.0,77.0,30.15,10.0,S,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night,Stop,2020.0,12.0,21.0,21.0,5.0,33.0,Evening
6608506,A-6657009,Source1,2,2020-11-23 19:34:30,2020-11-23 20:01:00,33.938174,-117.127347,33.939199,-117.136803,0.547,Slow traffic on Moreno Valley Fwy W - CA-60 W from Jack Rabbit Trl (CA-60) to Theodore St (CA-60) due to accident.,CA-60 W,Moreno Valley,Riverside,CA,92555,US,US/Pacific,KRIV,2020-11-23 19:58:00,47.0,45.0,84.0,28.31,10.0,SSE,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Junction,2020.0,11.0,23.0,19.0,34.0,30.0,Evening
3773931,A-3802182,Source1,2,2022-12-24 12:28:00,2022-12-24 14:15:31,42.953694,-85.639548,42.95373,-85.637055,0.126,Incident on LOGAN ST near FULLER AVE Drive with caution., Logan St SE,Grand Rapids,Kent,MI,49506,US,US/Eastern,KGRR,2022-12-24 12:53:00,15.0,-2.0,84.0,28.7,0.5,W,20.0,0.0,Snow,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Crossing,2022.0,12.0,24.0,12.0,28.0,0.0,Afternoon
3668014,A-3690892,Source1,2,2023-02-27 17:40:30,2023-02-27 20:43:30,42.759572,-123.348857,42.645441,-123.38577,8.105,Slow traffic on OR-99 S - Pacific Highway 1 S - I-5 S from Barton Rd/Exit 83 (I-5) to Lariat Dr/Exit 71 (I-5) due to accident.,I-5 S,Glendale,Douglas,OR,97442,US,US/Pacific,KSXT,2023-02-27 17:50:00,27.0,15.0,93.0,25.57,0.25,SSW,15.0,0.04,Heavy Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2023.0,2.0,27.0,17.0,40.0,30.0,Afternoon
4900966,A-4938108,Source1,2,2022-03-24 17:18:02,2022-03-24 18:52:42,34.033938,-81.11863000000002,33.982667,-81.19319200000002,5.549,Slow traffic on I-20 W from I-26/US-76/Exit 64 (I-20) to US-1/Exit 58 (I-20) due to accident.,I-20 W,Columbia,Lexington,SC,29210,US,US/Eastern,KCAE,2022-03-24 16:56:00,65.0,65.0,39.0,29.58,10.0,SSW,10.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2022.0,3.0,24.0,17.0,18.0,2.0,Afternoon
6877812,A-6927050,Source1,2,2020-12-22 00:23:00,2020-12-22 02:25:23,34.032071,-118.218995,34.034240999999994,-118.220065,0.162,Incident on I-5 NB near E 7TH ST Right shoulder closed.,I-5 N,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,2020-12-22 00:52:00,59.0,59.0,72.0,29.81,10.0,E,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Junction,2020.0,12.0,22.0,0.0,23.0,0.0,Night
6010100,A-6054844,Source1,2,2021-06-11 13:22:00,2021-06-11 14:44:21,33.951763,-118.09664,33.951594,-118.096851,0.017,Incident on TRUE AVE near TELEGRAPH RD Right shoulder closed., Telegraph Rd,Pico Rivera,Los Angeles,CA,90660,US,US/Pacific,KEMT,2021-06-11 12:53:00,80.0,80.0,34.0,29.82,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2021.0,6.0,11.0,13.0,22.0,0.0,Afternoon
4848479,A-4885257,Source1,2,2022-04-27 21:04:16,2022-04-27 23:08:04,45.55123686768746,-122.5638091558334,45.54072686768746,-122.5628191558334,0.728,A disabled vehicle is creating a hazard causing no to minimum delays. Use caution.,E Portland Fwy S,Portland,Multnomah,OR,97220,US,US/Pacific,KPDX,2022-04-27 20:53:00,52.0,52.0,63.0,30.07,10.0,NW,6.0,0.0,Cloudy,False,False,False,False,False,False,True,False,False,False,False,False,False,Night,Night,Day,Day,Railway,2022.0,4.0,27.0,21.0,4.0,16.0,Evening
